ticker,adjusted_purchase_volume,estimated_purchase_volume,purchase_speculation,purchase_count,purchase_count_individual,purchase_days_ago,purchase_owner,purchase_confidence,adjusted_sale_volume,estimated_sale_volume,sale_speculation,sale_count,sale_count_individual,sale_days_ago,sale_owner,sale_confidence,date,volume_net,score,price_change
MO,2.0,16001.0,0,2,2,93.0,"['Virginia Foxx', 'Pete Sessions']",1.2128846153846153,1.0,8000.5,0,1,1,28.0,['David Cheston Rouzer'],-0.225,2021-09-16,8000.5,1.64,0.94
BOOT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,100.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.1,0.73
OLP,1.0,8000.5,0,1,1,66.0,['Virginia Foxx'],1.2128846153846153,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.26,0.86
URI,0.0,0.0,0,0,0,-1.0,[],0.0,1.1467065868263473,32500.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-32500.5,0.06,0.83
GM,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,48501.5,0,3,1,24.0,['Alan S. Lowenthal'],-0.2170512820512821,2021-09-16,-48501.5,1.45,0.78
PPL,1.0,8000.5,0,1,1,77.0,['Virginia Foxx'],1.2128846153846153,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.0,1.03
GOLD,1.0,8000.5,0,1,1,71.0,['Bob Gibbs'],1.155,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.09,0.86
GOOG,3.0,24001.5,0,3,2,98.0,"['Josh Gottheimer', 'Donald Sternoff Honorable Beyer']",1.2527528089887636,1.0,8000.5,0,1,1,71.0,['Ed Perlmutter'],-0.23699999999999993,2021-09-16,16001.0,1.76,0.72
OGN,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,80.0,['John W Hickenlooper'],0.193,2021-09-16,-8000.5,-0.14,0.88
AVGO,2.0,32500.5,0,1,1,0.0,['David B. McKinley'],1.3162025316455699,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,5.67,1.02
CZR,4.0,32002.0,0,4,1,85.75,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32002.0,2.78,0.42
GPN,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.9574999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.63,0.8
UNH,2.0,16001.0,0,2,1,26.0,['Zoe Lofgren'],0.9587499999999998,1.0,8000.5,0,1,1,59.0,['John Curtis'],0.07206896551724139,2021-09-16,8000.5,3.24,1.27
EW,2.0,16001.0,0,2,1,26.0,['Zoe Lofgren'],0.9587499999999998,2.0,16001.0,0,2,1,25.5,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,0.0,4.02,0.77
CMCSA,2.0,16001.0,0,2,2,67.0,"['Zoe Lofgren', 'Lois Frankel']",1.1714772727272729,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,8000.5,2.35,0.62
ENPH,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,113.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.04,2.03
BROS,4.0,32002.0,0,4,1,1.0,['Earl Blumenauer'],1.2791304347826091,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32002.0,10.97,0.71
EL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,28.0,['David B. McKinley'],-0.23296874999999995,2021-09-16,-8000.5,0.39,0.75
MET,2.0,16001.0,0,2,1,9.0,['Marie Newman'],0.863972602739726,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,3.53,1.08
DOV,1.1467065868263473,32500.5,0,1,1,93.0,['Richard W. Allen'],1.162962962962963,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,0.68,0.75
EOG,1.0,8000.5,0,1,1,77.0,['Rick Larsen'],0.931,1.0,8000.5,0,1,1,77.0,['Rick Larsen'],-0.19999999999999998,2021-09-16,0.0,0.93,1.78
VLO,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.9574999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.63,1.66
AAL,0.0,0.0,0,0,0,-1.0,[],0.0,6.0,48003.0,0,6,1,78.0,['Patrick Fallon'],0.055,2021-09-16,-48003.0,-0.24,0.69
PEGA,1.1467065868263473,32500.5,0,1,1,62.0,['Thomas H Tuberville'],1.1480999999999997,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,1.45,0.29
MAS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,85.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.15,0.85
HNDL,2.0,16001.0,0,2,1,77.0,['Pete Sessions'],0.9937499999999997,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,1.57,0.86
BE,1.0,8000.5,0,1,1,2.0,['Austin Scott'],0.9838709677419355,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.24,1.33
PNGAY,1.0,8000.5,0,1,1,62.0,['Josh Gottheimer'],1.2527528089887636,1.0,8000.5,0,1,1,93.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,0.0,1.54,0.83
TTE,1.0,8000.5,0,1,1,104.0,['Thomas R Carper'],1.3772727272727265,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.42,1.15
HD,7.0,56003.5,0,7,4,47.86,"['Lloyd Doggett', 'Zoe Lofgren', 'Katherine M. Clark', 'Kevin Hern']",1.1627884615384612,2.0,16001.0,0,2,2,43.0,"['John Curtis', 'Katherine M. Clark']",0.07206896551724139,2021-09-16,40002.5,10.69,0.84
COR,1.0,8000.5,0,1,1,43.0,['Thomas R Carper'],1.3772727272727265,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.04,1.15
CNA,3.0,24001.5,0,3,1,45.0,['Marie Newman'],0.863972602739726,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,3.53,0.96
MRK,2.0,16001.0,0,2,1,51.0,['Katherine M. Clark'],1.1627884615384612,2.0,16001.0,0,2,2,29.5,"['John Curtis', 'Katherine M. Clark']",0.07206896551724139,2021-09-16,0.0,2.72,1.26
CHWY,1.0,8000.5,0,1,1,76.0,['Marie Newman'],0.863972602739726,2.0,16001.0,0,2,1,51.5,['Marie Newman'],0.12133333333333332,2021-09-16,-8000.5,0.44,0.47
NEE,3.0,24001.5,0,3,2,64.67,"['Donald Sternoff Honorable Beyer', 'Kevin Hern']",1.1614864864864864,1.0,8000.5,0,1,1,91.0,['Donald Sternoff Honorable Beyer'],-0.20524999999999993,2021-09-16,16001.0,3.71,1.03
NFLX,1.0,8000.5,0,1,1,86.0,['Kathy Manning'],1.0380555555555555,1.0,8000.5,0,1,1,112.0,['David B. McKinley'],-0.23296874999999995,2021-09-16,0.0,0.71,0.41
GOOGL,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,32002.0,0,4,3,54.5,"['John Curtis', 'Katherine M. Clark', 'David B. McKinley']",0.07206896551724139,2021-09-16,-32002.0,-0.34,0.72
AA,0.0,0.0,0,0,0,-1.0,[],0.0,2.4011976047904193,83001.0,100,2,1,54.0,['Thomas H Tuberville'],-0.2622641509433963,2021-09-16,-83001.0,0.87,0.87
BFAM,2.0,16001.0,0,2,1,70.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,2.08,0.44
IQV,3.0,24001.5,0,3,1,119.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,0.06,0.8
FSLR,2.0,16001.0,0,2,1,104.0,['Katherine M. Clark'],1.1627884615384612,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,0.69,1.31
INTC,3.0,24001.5,20,3,1,57.67,['Marjorie Taylor Greene'],1.1480999999999997,3.0,24001.5,0,3,3,46.0,"['John Curtis', 'Katherine M. Clark', 'Shelley M Capito']",0.07206896551724139,2021-09-16,0.0,3.76,0.55
MSCI,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,91.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.12,0.71
LITE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,87.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.14,0.87
AZO,1.0,8000.5,0,1,1,111.0,['Earl Blumenauer'],1.2791304347826091,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.22,1.35
PHM,1.0,8000.5,0,1,1,113.0,['Susie Lee'],1.1283365949119384,1.0,8000.5,0,1,1,91.0,['Susie Lee'],-0.23148681055155879,2021-09-16,0.0,0.27,0.83
SONVY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,0.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.62,0.56
KMI,1.0,8000.5,0,1,1,92.0,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.52,1.17
SQ,2.1467065868263475,40501.0,0,2,2,83.5,"['Thomas H Tuberville', 'Marjorie Taylor Greene']",1.1480999999999997,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,40501.0,1.72,0.25
MKL,1.0,8000.5,0,1,1,43.0,['Lois Frankel'],1.1714772727272729,3.0,24001.5,0,3,1,19.0,['Cindy Axne'],-0.2415999999999999,2021-09-16,-16001.0,3.02,0.97
SRE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,77.0,['Rick Larsen'],-0.19999999999999998,2021-09-16,-8000.5,0.16,1.29
ASML,1.0,8000.5,0,1,1,91.0,['Donald Sternoff Honorable Beyer'],1.135,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.63,0.53
MTUM,1.1467065868263473,32500.5,0,1,1,62.0,['Thomas H Tuberville'],1.1480999999999997,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,1.45,0.77
SBUX,5.0,40002.5,0,5,3,39.0,"['Marie Newman', 'John Curtis', 'Zoe Lofgren']",0.9587499999999998,5.0,40002.5,0,5,5,55.8,"['Susie Lee', 'Marie Newman', 'Thomas R Carper', 'Katherine M. Clark', 'James E Hon Banks']",0.13100000000000003,2021-09-16,0.0,6.45,0.81
PINS,1.0667574931880108,32500.5,0,1,1,48.0,['John W Hickenlooper'],0.6399999999999998,3.0,24001.5,0,3,1,43.33,['Josh Gottheimer'],-0.285887445887446,2021-09-16,8499.0,2.09,0.46
SFTBY,1.0,8000.5,0,1,1,16.0,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.92,0.63
STZ,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.9574999999999999,1.0,8000.5,0,1,1,71.0,['Susie Lee'],-0.23148681055155879,2021-09-16,0.0,0.83,1.13
GIS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,45.0,['Zoe Lofgren'],-0.5806849315068493,2021-09-16,-8000.5,0.79,1.32
CRWD,1.1467065868263473,32500.5,0,1,1,62.0,['Thomas H Tuberville'],1.1480999999999997,1.0,8000.5,0,1,1,84.0,['Patrick Fallon'],0.055,2021-09-16,24500.0,1.41,0.65
CARR,2.0,16001.0,0,2,1,96.5,['Susie Lee'],1.1283365949119384,1.0,8000.5,0,1,1,30.0,['Susie Lee'],-0.23148681055155879,2021-09-16,8000.5,1.36,0.71
IBM,2.0,16001.0,0,2,1,50.0,['Lloyd Doggett'],1.1456666666666666,1.0,8000.5,0,1,1,52.0,['Shelley M Capito'],-0.043410404624277484,2021-09-16,8000.5,3.01,1.03
AMAT,2.0,16001.0,0,2,1,54.0,['Marjorie Taylor Greene'],0.9608333333333334,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,8000.5,2.29,0.62
CWK,4.0,32002.0,0,4,1,85.75,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32002.0,2.78,0.77
SPOT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,56.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.33,0.41
CTLT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,105.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-8000.5,0.05,0.65
TMUS,3.0,24001.5,0,3,2,46.0,"['John Curtis', 'Zoe Lofgren']",0.9587499999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,3.98,1.09
BABA,1.1467065868263473,32500.5,10,1,0,64.0,[],1.1480999999999997,3.547904191616767,115501.5,50,3,1,28.0,['Sheldon Whitehouse'],-0.1906372549019608,2021-09-16,-83001.0,2.52,0.55
DE,1.0,8000.5,0,1,1,111.0,['Josh Gottheimer'],1.2527528089887636,4.0,32002.0,0,4,2,79.75,"['Patrick Fallon', 'John Curtis']",0.07206896551724139,2021-09-16,-24001.5,0.01,1.01
RTX,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.9574999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.63,1.04
PFE,1.1467065868263473,32500.5,0,1,1,63.0,['Richard W. Allen'],1.162962962962963,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,1.44,1.07
NHI,2.0,16001.0,0,2,1,39.5,['Virginia Foxx'],1.2128846153846153,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,3.6,1.16
SSB,0.0,0.0,0,0,0,-1.0,[],0.0,1.1467065868263473,32500.5,0,1,1,99.0,['Richard W. Allen'],-0.15380952380952384,2021-09-16,-32500.5,0.07,1.28
LOPE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,77.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.22,0.97
SSYS,1.0,8000.5,0,1,1,29.0,['Thomas H Tuberville'],1.1480999999999997,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.01,0.68
AMD,5.0,40002.5,0,5,4,71.6,"['Thomas Suozzi', 'John Curtis', 'Marjorie Taylor Greene', 'Josh Gottheimer']",1.2527528089887636,1.0,8000.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,32002.0,5.79,0.72
HP,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,7.0,['Kenneth R. Buck'],-0.06899999999999999,2021-09-16,-8000.5,0.14,1.65
AMGN,1.0,8000.5,0,1,1,59.0,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.13,1.1
TDOC,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,58.0,['Donald Sternoff Honorable Beyer'],-0.20524999999999993,2021-09-16,-16001.0,0.45,0.22
XPO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,51.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.29,0.56
CTAS,2.0,16001.0,0,2,1,26.0,['Zoe Lofgren'],0.9587499999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,3.32,1.02
USB,1.0,8000.5,0,1,1,84.0,['Shelley M Capito'],1.140169491525424,4.0,32002.0,0,4,1,112.75,['Lois Frankel'],-0.2888095238095238,2021-09-16,-24001.5,0.94,0.83
EPD,1.0,8000.5,0,1,1,34.0,['Virginia Foxx'],1.2128846153846153,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.01,1.25
SKY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,77.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.22,0.85
LRLCY,1.0,8000.5,0,1,1,0.0,['Josh Gottheimer'],1.2527528089887636,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.9,0.76
TDY,1.0,8000.5,0,1,1,113.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.15,0.87
TROW,1.0,8000.5,0,1,1,71.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.1,0.53
BALY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,113.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.03,0.54
R,2.0,32500.5,0,1,1,9.0,['Marie Newman'],0.863972602739726,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,3.45,0.92
QCOM,1.1467065868263473,32500.5,10,1,0,107.0,[],1.1480999999999997,2.0,16001.0,0,2,2,78.0,"['Earl Blumenauer', 'Zoe Lofgren']",-0.30200000000000005,2021-09-16,16499.5,0.78,0.92
AQB,1.0,8000.5,0,1,1,79.0,['Christopher L. Jacobs'],0.142,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.11,0.24
AGR,1.0,8000.5,0,1,1,14.0,['Zoe Lofgren'],0.9587499999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.96,1.0
AM,1.0,8000.5,0,1,1,36.0,['Virginia Foxx'],1.2128846153846153,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.96,1.06
SSBK,1.401197604790419,75000.5,0,1,1,35.0,['Thomas H Tuberville'],1.1480999999999997,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,75000.5,2.53,1.43
TSLA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,104.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.08,1.2
HON,3.0,24001.5,0,3,2,38.33,"['Katherine M. Clark', 'Kevin Hern']",1.1627884615384612,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,16001.0,5.79,0.82
MA,1.0,8000.5,0,1,1,38.0,['Zoe Lofgren'],0.9587499999999998,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,0.0,1.97,0.91
COF,1.0,8000.5,0,1,1,55.0,['Josh Gottheimer'],1.2527528089887636,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.57,0.65
CLX,3.0,40501.0,0,2,2,62.0,"['Marjorie Taylor Greene', 'Lois Frankel']",1.1714772727272729,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,40501.0,3.75,0.88
CVNA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,112.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.04,0.1
SPG,1.0,8000.5,0,1,1,114.0,['Gary C Peters'],1.1033333333333335,3.0,24001.5,0,3,1,69.33,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,-16001.0,0.69,0.79
WHR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,98.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.09,0.71
D,2.0,16001.0,0,2,1,6.5,['Lois Frankel'],1.1714772727272729,4.0,48501.5,0,3,3,36.0,"['Frank Pallone', 'Gerald E. Connolly', 'Carol Devine Miller']",-0.09099999999999997,2021-09-16,-32500.5,5.44,1.12
FANUF,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,19.0,['Donald Sternoff Honorable Beyer'],-0.20524999999999993,2021-09-16,-8000.5,0.38,0.62
ZBH,1.0,8000.5,0,1,1,80.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.87,0.8
WSM,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,112.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.03,0.73
HALO,1.0,8000.5,0,1,1,27.0,['Josh Gottheimer'],1.2527528089887636,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.24,1.0
DEO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,104.0,['Thomas R Carper'],-0.42717741935483894,2021-09-16,-8000.5,0.12,0.93
UBER,1.0,8000.5,0,1,1,71.0,['Alan S. Lowenthal'],1.3578225806451614,1.0,8000.5,0,1,1,1.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,0.0,1.9,0.81
PPG,2.0,16001.0,0,2,1,48.5,['Lloyd Doggett'],1.1456666666666666,1.1467065868263473,32500.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-16499.5,3.08,0.8
DIAL,1.0,8000.5,0,1,1,71.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.1,0.83
J,1.0,8000.5,0,1,1,13.0,['Cynthia M Lummis'],0.094,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.19,0.88
TRV,1.0,8000.5,0,1,1,45.0,['Marie Newman'],0.863972602739726,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.25,1.06
KEYS,1.0,8000.5,0,1,1,97.0,['Cindy Axne'],1.2114999999999996,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.54,0.92
V,7.0,56003.5,0,7,3,38.71,"['Zoe Lofgren', 'Katherine M. Clark', 'Marjorie Taylor Greene']",1.1627884615384612,2.1467065868263475,40501.0,0,2,2,52.0,"['Thomas Suozzi', 'Katherine M. Clark']",-0.18287671232876718,2021-09-16,15502.5,12.6,0.87
LUV,1.0,8000.5,0,1,1,113.0,['Dwight Evans'],1.2968965517241382,2.0,16001.0,0,2,1,95.5,['Patrick Fallon'],0.055,2021-09-16,-8000.5,0.13,0.71
EXAS,3.0,24001.5,0,3,1,119.0,['Kevin Hern'],1.1614864864864864,1.0,8000.5,0,1,1,105.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,16001.0,0.14,0.38
DPZ,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,32002.0,0,4,2,96.5,"['Thomas Suozzi', 'Susie Lee']",-0.18287671232876718,2021-09-16,-32002.0,0.3,0.68
LHX,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,104.0,['Thomas R Carper'],-0.42717741935483894,2021-09-16,-8000.5,0.12,1.06
SNAP,0.0,0.0,0,0,0,-1.0,[],0.0,4.06675749318801,56502.0,0,4,2,69.75,"['Josh Gottheimer', 'John W Hickenlooper']",0.193,2021-09-16,-56502.0,-0.7,0.16
BWA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-8000.5,0.05,0.87
TSCO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,28.0,['David B. McKinley'],-0.23296874999999995,2021-09-16,-8000.5,0.39,0.92
REZI,2.0,16001.0,0,2,1,89.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,1.29,0.73
NWN,1.0,8000.5,0,1,1,34.0,['Earl Blumenauer'],1.2791304347826091,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.12,1.04
CCL,2.0,16001.0,0,2,1,85.0,['Marie Newman'],0.863972602739726,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,1.11,0.47
ZTS,2.0,16001.0,0,2,1,26.0,['Zoe Lofgren'],0.9587499999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,3.32,0.78
TOTZF,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,77.0,['Rick Larsen'],-0.19999999999999998,2021-09-16,-8000.5,0.16,1.53
PXD,2.0,16001.0,0,2,2,70.5,"['Rick Larsen', 'Kevin Hern']",1.1614864864864864,1.0,8000.5,0,1,1,77.0,['Rick Larsen'],-0.19999999999999998,2021-09-16,8000.5,2.37,1.69
CVX,1.0,8000.5,0,1,1,92.0,['Marjorie Taylor Greene'],0.9608333333333334,5.455040871934605,207002.5,0,5,2,68.8,"['Frank Pallone', 'Patrick Fallon']",0.055,2021-09-16,-199002.0,0.25,1.67
IPGP,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,105.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-8000.5,0.05,0.51
QQQ,2.0,16001.0,0,2,1,31.0,['Pete Sessions'],0.9937499999999997,1.0,8000.5,100,1,0,72.0,[],-0.2622641509433963,2021-09-16,8000.5,3.58,0.77
VTRS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,90.0,['Debbie Dingell'],-0.095,2021-09-16,-8000.5,0.05,0.71
TMO,3.0,24001.5,0,3,2,45.33,"['Angus S King, Jr.', 'Zoe Lofgren']",0.9587499999999998,2.0,16001.0,0,2,2,57.0,"['John Curtis', 'David B. McKinley']",0.07206896551724139,2021-09-16,8000.5,3.85,0.97
PG,2.0,16001.0,0,2,2,54.0,"['Lloyd Doggett', 'Katherine M. Clark']",1.1627884615384612,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,2.96,0.98
SONY,2.0,16001.0,0,2,1,104.0,['Katherine M. Clark'],1.1627884615384612,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,8000.5,1.14,0.64
DIN,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,112.5,['Susie Lee'],-0.23148681055155879,2021-09-16,-16001.0,0.06,0.91
XOM,3.0,24001.5,0,3,2,38.33,"['Virginia Foxx', 'Kevin Hern']",1.2128846153846153,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,5.56,1.75
FCEL,2.0,16001.0,0,2,1,42.5,['Austin Scott'],0.9838709677419355,1.0,8000.5,0,1,1,62.0,['Austin Scott'],-0.14679999999999993,2021-09-16,8000.5,2.96,0.65
NOK,1.0,8000.5,0,1,1,105.0,['John W Hickenlooper'],0.6399999999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.18,0.83
DLTR,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.9574999999999999,2.0,16001.0,0,2,1,112.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.69,1.59
ALB,1.0,8000.5,0,1,1,16.0,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.92,1.25
WMB,1.0,8000.5,0,1,1,80.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.89,1.31
VICI,3.0,24001.5,0,3,1,87.67,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,1.99,1.17
BLDR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,30.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.38,1.05
